datetime,consumption_kWh,temperature_C,hour,day_of_week,is_weekend,is_holiday
2015-01-06 04:00:00+00:00,0.5908685709380027,4.3,4,1,False,False
2015-01-06 05:00:00+00:00,0.7128568343871496,4.4,5,1,False,False
2015-01-06 06:00:00+00:00,1.0303312286204258,4.7,6,1,False,False
2015-01-06 07:00:00+00:00,1.2095166021678754,5.3,7,1,False,False
2015-01-06 08:00:00+00:00,0.9179895409526293,5.7,8,1,False,False
2015-01-06 09:00:00+00:00,0.6899304869176761,6.0,9,1,False,False
2015-01-06 10:00:00+00:00,0.6028633899563427,6.4,10,1,False,False
2015-01-06 11:00:00+00:00,0.5961998520591055,7.1,11,1,False,False
2015-01-06 12:00:00+00:00,0.8378193700195863,8.5,12,1,False,False
2015-01-06 13:00:00+00:00,0.6068398107658797,10.1,13,1,False,False
2015-01-06 14:00:00+00:00,0.496611515315324,9.7,14,1,False,False
2015-01-06 15:00:00+00:00,0.5898735241128946,9.9,15,1,False,False
2015-01-06 16:00:00+00:00,0.6715024012299129,10.1,16,1,False,False
2015-01-06 17:00:00+00:00,1.0838969241897163,10.0,17,1,False,False
2015-01-06 18:00:00+00:00,1.39881103304218,9.0,18,1,False,False
2015-01-06 19:00:00+00:00,1.3499938194317929,9.4,19,1,False,False
2015-01-06 20:00:00+00:00,1.1463729967302065,9.3,20,1,False,False
2015-01-06 21:00:00+00:00,1.002285710171297,9.0,21,1,False,False
2015-01-06 22:00:00+00:00,0.6098129191359694,9.0,22,1,False,False
2015-01-06 23:00:00+00:00,0.46276950787798454,8.8,23,1,False,False
2015-01-07 00:00:00+00:00,0.3725988279424843,8.6,0,2,False,False
2015-01-07 01:00:00+00:00,0.3358636715383298,8.4,1,2,False,False
2015-01-07 02:00:00+00:00,0.33072286966841447,8.2,2,2,False,False
2015-01-07 03:00:00+00:00,0.335096575401868,8.1,3,2,False,False
2015-01-07 04:00:00+00:00,0.40521941565616904,8.0,4,2,False,False
2015-01-07 05:00:00+00:00,0.5044547700984978,8.0,5,2,False,False
2015-01-07 06:00:00+00:00,0.9087672497621055,8.0,6,2,False,False
2015-01-07 07:00:00+00:00,1.115590169427364,8.0,7,2,False,False
2015-01-07 08:00:00+00:00,0.7745992583526453,8.1,8,2,False,False
2015-01-07 09:00:00+00:00,0.5846450739432201,8.4,9,2,False,False
2015-01-07 10:00:00+00:00,0.5101287682827269,8.9,10,2,False,False
2015-01-07 11:00:00+00:00,0.4624988501845385,9.5,11,2,False,False
2015-01-07 12:00:00+00:00,0.8253021078900664,10.8,12,2,False,False
2015-01-07 13:00:00+00:00,0.5318458230227947,11.6,13,2,False,False
2015-01-07 14:00:00+00:00,0.40117393005594704,11.5,14,2,False,False
2015-01-07 15:00:00+00:00,0.5247724561942612,10.8,15,2,False,False
2015-01-07 16:00:00+00:00,0.6307595498931803,10.8,16,2,False,False
2015-01-07 17:00:00+00:00,1.1643542301871226,9.5,17,2,False,False
2015-01-07 18:00:00+00:00,1.414515734740444,9.1,18,2,False,False
2015-01-07 19:00:00+00:00,1.3816556493071388,9.3,19,2,False,False
2015-01-07 20:00:00+00:00,1.1381688064622162,10.2,20,2,False,False
2015-01-07 21:00:00+00:00,0.8715112370774599,10.9,21,2,False,False
2015-01-07 22:00:00+00:00,0.5755515039998622,10.9,22,2,False,False
2015-01-07 23:00:00+00:00,0.42845189473980916,10.0,23,2,False,False
2015-01-08 00:00:00+00:00,0.3175461188399713,9.6,0,3,False,False
2015-01-08 01:00:00+00:00,0.18934697876731882,11.1,1,3,False,False
2015-01-08 02:00:00+00:00,0.17832864177780855,11.3,2,3,False,False
2015-01-08 03:00:00+00:00,0.17888142286275918,11.3,3,3,False,False
2015-01-08 04:00:00+00:00,0.239228982905859,11.2,4,3,False,False
2015-01-08 05:00:00+00:00,0.3301172796222496,11.5,5,3,False,False
2015-01-08 06:00:00+00:00,0.7196841779765506,11.8,6,3,False,False
2015-01-08 07:00:00+00:00,0.9372232462066211,12.0,7,3,False,False
2015-01-08 08:00:00+00:00,0.6003900567563373,12.0,8,3,False,False
2015-01-08 09:00:00+00:00,0.4290706815431463,12.4,9,3,False,False
2015-01-08 10:00:00+00:00,0.34536850541833575,13.2,10,3,False,False
2015-01-08 11:00:00+00:00,0.3976029604153183,12.4,11,3,False,False
2015-01-08 12:00:00+00:00,0.7218983571717751,12.0,12,3,False,False
2015-01-08 13:00:00+00:00,0.4835710610895929,11.9,13,3,False,False
2015-01-08 14:00:00+00:00,0.3785821500387778,12.3,14,3,False,False
2015-01-08 15:00:00+00:00,0.4608556293429717,12.5,15,3,False,False
2015-01-08 16:00:00+00:00,0.6132961164402244,11.6,16,3,False,False
2015-01-08 17:00:00+00:00,1.1357000247046047,10.0,17,3,False,False
2015-01-08 18:00:00+00:00,1.3233942574744126,10.1,18,3,False,False
2015-01-08 19:00:00+00:00,1.4102661206773033,9.7,19,3,False,False
2015-01-08 20:00:00+00:00,1.0976603140965797,9.2,20,3,False,False
2015-01-08 21:00:00+00:00,0.8644061110125655,9.5,21,3,False,False
2015-01-08 22:00:00+00:00,0.6288371261983245,9.2,22,3,False,False
2015-01-08 23:00:00+00:00,0.47284598191485205,8.8,23,3,False,False
2015-01-09 00:00:00+00:00,0.34714093744130203,9.1,0,4,False,False
2015-01-09 01:00:00+00:00,0.25565695915966014,9.7,1,4,False,False
2015-01-09 02:00:00+00:00,0.2212988569438839,10.6,2,4,False,False
2015-01-09 03:00:00+00:00,0.19788988034796628,11.1,3,4,False,False
2015-01-09 04:00:00+00:00,0.19616142563798866,11.9,4,4,False,False
2015-01-09 05:00:00+00:00,0.3073058765891829,11.9,5,4,False,False
2015-01-09 06:00:00+00:00,0.7070373051456099,11.9,6,4,False,False
2015-01-09 07:00:00+00:00,0.8485663365976219,12.7,7,4,False,False
2015-01-09 08:00:00+00:00,0.6107336208104485,12.6,8,4,False,False
2015-01-09 09:00:00+00:00,0.41121569052736473,12.6,9,4,False,False
2015-01-09 10:00:00+00:00,0.36895339675556726,12.8,10,4,False,False
2015-01-09 11:00:00+00:00,0.3684415359106108,12.8,11,4,False,False
2015-01-09 12:00:00+00:00,0.6517815721215018,13.0,12,4,False,False
2015-01-09 13:00:00+00:00,0.4765543740021219,12.8,13,4,False,False
2015-01-09 14:00:00+00:00,0.4103007053441732,12.9,14,4,False,False
2015-01-09 15:00:00+00:00,0.4615601838955247,12.7,15,4,False,False
2015-01-09 16:00:00+00:00,0.6154514305891815,12.6,16,4,False,False
2015-01-09 17:00:00+00:00,1.192636574532736,12.5,17,4,False,False
2015-01-09 18:00:00+00:00,1.23425343064159,12.4,18,4,False,False
2015-01-09 19:00:00+00:00,1.3738117666117389,12.3,19,4,False,False
2015-01-09 20:00:00+00:00,1.04770008817466,12.4,20,4,False,False
2015-01-09 21:00:00+00:00,0.826055650052232,12.2,21,4,False,False
2015-01-09 22:00:00+00:00,0.49211826888399135,12.2,22,4,False,False
2015-01-09 23:00:00+00:00,0.31138453830739904,12.2,23,4,False,False
2015-01-10 00:00:00+00:00,0.21149892264008674,12.2,0,5,True,False
2015-01-10 01:00:00+00:00,0.16304624649439495,12.1,1,5,True,False
2015-01-10 02:00:00+00:00,0.16099575073040992,12.2,2,5,True,False
2015-01-10 03:00:00+00:00,0.16567546164993716,12.0,3,5,True,False
2015-01-10 04:00:00+00:00,0.2504612442334086,11.9,4,5,True,False
2015-01-10 05:00:00+00:00,0.30419012432223613,11.9,5,5,True,False
2015-01-10 06:00:00+00:00,0.8014210173294187,11.9,6,5,True,False
2015-01-10 07:00:00+00:00,0.9151705643761123,11.9,7,5,True,False
2015-01-10 08:00:00+00:00,0.6544262484289487,11.8,8,5,True,False
2015-01-10 09:00:00+00:00,0.4639569131332821,12.0,9,5,True,False
2015-01-10 10:00:00+00:00,0.3862373903675877,12.2,10,5,True,False
2015-01-10 11:00:00+00:00,0.36425341302486086,12.2,11,5,True,False
2015-01-10 12:00:00+00:00,0.7424608071934912,12.3,12,5,True,False
2015-01-10 13:00:00+00:00,0.5686889380957036,13.0,13,5,True,False
2015-01-10 14:00:00+00:00,0.4239319341022231,12.8,14,5,True,False
2015-01-10 15:00:00+00:00,0.5003573500921539,12.4,15,5,True,False
2015-01-10 16:00:00+00:00,0.6615038707168258,12.2,16,5,True,False
2015-01-10 17:00:00+00:00,1.0741619808816802,11.8,17,5,True,False
2015-01-10 18:00:00+00:00,1.4665003098954716,11.9,18,5,True,False
2015-01-10 19:00:00+00:00,1.475325210095738,12.0,19,5,True,False
2015-01-10 20:00:00+00:00,0.9886171577338317,12.1,20,5,True,False
2015-01-10 21:00:00+00:00,0.8882039898498549,12.1,21,5,True,False
2015-01-10 22:00:00+00:00,0.5318008722188694,12.1,22,5,True,False
2015-01-10 23:00:00+00:00,0.3440651500241377,12.2,23,5,True,False
2015-01-11 00:00:00+00:00,0.21128227187724033,12.2,0,6,True,False
2015-01-11 01:00:00+00:00,0.27905342435789815,9.7,1,6,True,False
2015-01-11 02:00:00+00:00,0.3341661450515888,8.7,2,6,True,False
2015-01-11 03:00:00+00:00,0.36214248035190355,8.2,3,6,True,False
2015-01-11 04:00:00+00:00,0.38179673952238646,8.5,4,6,True,False
2015-01-11 05:00:00+00:00,0.5194807296086243,8.1,5,6,True,False
2015-01-11 06:00:00+00:00,0.9567146055203032,7.9,6,6,True,False
2015-01-11 07:00:00+00:00,1.1976602029876013,7.2,7,6,True,False
2015-01-11 08:00:00+00:00,0.9682599899292762,7.0,8,6,True,False
2015-01-11 09:00:00+00:00,0.6539095976411411,7.9,9,6,True,False
2015-01-11 10:00:00+00:00,0.5207279838790504,8.8,10,6,True,False
2015-01-11 11:00:00+00:00,0.5226688424808045,9.6,11,6,True,False
2015-01-11 12:00:00+00:00,0.9617030135849863,9.8,12,6,True,False
2015-01-11 13:00:00+00:00,0.6633927946651565,10.3,13,6,True,False
2015-01-11 14:00:00+00:00,0.4915738607490117,10.3,14,6,True,False
2015-01-11 15:00:00+00:00,0.5630152066965604,10.4,15,6,True,False
2015-01-11 16:00:00+00:00,0.8318080679231585,9.4,16,6,True,False
2015-01-11 17:00:00+00:00,1.251078179390967,8.2,17,6,True,False
2015-01-11 18:00:00+00:00,1.5742920822576512,7.5,18,6,True,False
2015-01-11 19:00:00+00:00,1.6653863348201978,8.4,19,6,True,False
2015-01-11 20:00:00+00:00,1.2240188240632055,8.5,20,6,True,False
2015-01-11 21:00:00+00:00,1.032380884333281,8.9,21,6,True,False
2015-01-11 22:00:00+00:00,0.6308651481481005,8.6,22,6,True,False
2015-01-11 23:00:00+00:00,0.4830976039179843,8.6,23,6,True,False
2015-01-12 00:00:00+00:00,0.35747431848606837,8.8,0,0,False,False
2015-01-12 01:00:00+00:00,0.3306416261352637,8.2,1,0,False,False
2015-01-12 02:00:00+00:00,0.3922430847794872,7.4,2,0,False,False
2015-01-12 03:00:00+00:00,0.3792739396652952,7.2,3,0,False,False
2015-01-12 04:00:00+00:00,0.4655995551330302,6.6,4,0,False,False
2015-01-12 05:00:00+00:00,0.5919611086592913,6.2,5,0,False,False
2015-01-12 06:00:00+00:00,1.045444565117314,6.1,6,0,False,False
2015-01-12 07:00:00+00:00,1.1353862031969253,6.0,7,0,False,False
2015-01-12 08:00:00+00:00,0.9048949125646487,6.6,8,0,False,False
2015-01-12 09:00:00+00:00,0.7202046612203918,5.6,9,0,False,False
2015-01-12 10:00:00+00:00,0.5978235986066609,6.7,10,0,False,False
2015-01-12 11:00:00+00:00,0.5780868107996073,7.6,11,0,False,False
2015-01-12 12:00:00+00:00,0.9269670893450714,7.6,12,0,False,False
2015-01-12 13:00:00+00:00,0.6449945780710301,8.8,13,0,False,False
2015-01-12 14:00:00+00:00,0.5263960416998004,9.5,14,0,False,False
2015-01-12 15:00:00+00:00,0.5413304440706104,10.0,15,0,False,False
2015-01-12 16:00:00+00:00,0.6684055203575374,10.7,16,0,False,False
2015-01-12 17:00:00+00:00,1.0981065337260523,10.7,17,0,False,False
2015-01-12 18:00:00+00:00,1.3401610089687208,11.1,18,0,False,False
2015-01-12 19:00:00+00:00,1.2545419925762549,11.3,19,0,False,False
2015-01-12 20:00:00+00:00,1.2016516687328134,10.1,20,0,False,False
2015-01-12 21:00:00+00:00,0.8219164880191,10.0,21,0,False,False
2015-01-12 22:00:00+00:00,0.6262053726241104,9.4,22,0,False,False
2015-01-12 23:00:00+00:00,0.46882475809726865,8.8,23,0,False,False
2015-01-13 00:00:00+00:00,0.35780991867735035,8.9,0,1,False,False
2015-01-13 01:00:00+00:00,0.32532975360134553,8.4,1,1,False,False
2015-01-13 02:00:00+00:00,0.3284390831223204,8.4,2,1,False,False
2015-01-13 03:00:00+00:00,0.34130249299005877,8.1,3,1,False,False
2015-01-13 04:00:00+00:00,0.36410635243055794,8.6,4,1,False,False
2015-01-13 05:00:00+00:00,0.4827440314553154,8.6,5,1,False,False
2015-01-13 06:00:00+00:00,0.8274955420087766,9.7,6,1,False,False
2015-01-13 07:00:00+00:00,1.0188190682132707,9.0,7,1,False,False
2015-01-13 08:00:00+00:00,0.6969879962629976,10.6,8,1,False,False
2015-01-13 09:00:00+00:00,0.4761459904175322,10.6,9,1,False,False
2015-01-13 10:00:00+00:00,0.4342250870796818,10.6,10,1,False,False
2015-01-13 11:00:00+00:00,0.4310185047336632,10.6,11,1,False,False
2015-01-13 12:00:00+00:00,0.7409851746177275,10.6,12,1,False,False
2015-01-13 13:00:00+00:00,0.5559954739950758,10.6,13,1,False,False
2015-01-13 14:00:00+00:00,0.4399458721024653,11.5,14,1,False,False
2015-01-13 15:00:00+00:00,0.48873333097225297,11.5,15,1,False,False
2015-01-13 16:00:00+00:00,0.6643729521810756,10.7,16,1,False,False
2015-01-13 17:00:00+00:00,1.060866369165439,10.9,17,1,False,False
2015-01-13 18:00:00+00:00,1.3466598937473055,10.6,18,1,False,False
2015-01-13 19:00:00+00:00,1.316547859725671,10.9,19,1,False,False
2015-01-13 20:00:00+00:00,1.0623548690585018,11.3,20,1,False,False
2015-01-13 21:00:00+00:00,0.8069122939026443,11.7,21,1,False,False
2015-01-13 22:00:00+00:00,0.5595579699193195,10.7,22,1,False,False
2015-01-13 23:00:00+00:00,0.4364816527798079,9.6,23,1,False,False
2015-01-14 00:00:00+00:00,0.30825416348988033,10.0,0,2,False,False
2015-01-14 01:00:00+00:00,0.26110132227000477,9.9,1,2,False,False
2015-01-14 02:00:00+00:00,0.26979109105365745,9.8,2,2,False,False
2015-01-14 03:00:00+00:00,0.22515752881224568,10.5,3,2,False,False
2015-01-14 04:00:00+00:00,0.31181952971294963,9.9,4,2,False,False
2015-01-14 05:00:00+00:00,0.4303459986510981,9.3,5,2,False,False
2015-01-14 06:00:00+00:00,0.9113458223370954,8.0,6,2,False,False
2015-01-14 07:00:00+00:00,1.0441435625534543,9.0,7,2,False,False
2015-01-14 08:00:00+00:00,0.7529098789497815,9.0,8,2,False,False
2015-01-14 09:00:00+00:00,0.5119031405087383,10.0,9,2,False,False
2015-01-14 10:00:00+00:00,0.43068113804341424,10.1,10,2,False,False
2015-01-14 11:00:00+00:00,0.4066167773244955,11.6,11,2,False,False
2015-01-14 12:00:00+00:00,0.6647893916475104,12.4,12,2,False,False
2015-01-14 13:00:00+00:00,0.4696452846803067,12.4,13,2,False,False
2015-01-14 14:00:00+00:00,0.4231622174700014,12.4,14,2,False,False
2015-01-14 15:00:00+00:00,0.5328124106141661,10.7,15,2,False,False
2015-01-14 16:00:00+00:00,0.7187235945115645,10.0,16,2,False,False
2015-01-14 17:00:00+00:00,1.101417275463214,10.6,17,2,False,False
2015-01-14 18:00:00+00:00,1.2642651936291849,10.7,18,2,False,False
2015-01-14 19:00:00+00:00,1.306678465853421,10.7,19,2,False,False
2015-01-14 20:00:00+00:00,1.0187902279096865,11.7,20,2,False,False
2015-01-14 21:00:00+00:00,0.7879135315395156,11.7,21,2,False,False
2015-01-14 22:00:00+00:00,0.5293779933354438,11.9,22,2,False,False
2015-01-14 23:00:00+00:00,0.2977941392774679,12.2,23,2,False,False
2015-01-15 00:00:00+00:00,0.21174502803207493,11.6,0,3,False,False
2015-01-15 01:00:00+00:00,0.18258960618760253,11.3,1,3,False,False
2015-01-15 02:00:00+00:00,0.21309698590706716,10.8,2,3,False,False
2015-01-15 03:00:00+00:00,0.20077206585397017,10.9,3,3,False,False
2015-01-15 04:00:00+00:00,0.27677779604433567,10.3,4,3,False,False
2015-01-15 05:00:00+00:00,0.42365530817237873,9.6,5,3,False,False
2015-01-15 06:00:00+00:00,0.8085738299888053,10.0,6,3,False,False
2015-01-15 07:00:00+00:00,0.9821875571082991,9.9,7,3,False,False
2015-01-15 08:00:00+00:00,0.6708688508314502,10.3,8,3,False,False
2015-01-15 09:00:00+00:00,0.45464099874715275,11.0,9,3,False,False
2015-01-15 10:00:00+00:00,0.3746585240237968,11.0,10,3,False,False
2015-01-15 11:00:00+00:00,0.37536938394841024,11.0,11,3,False,False
2015-01-15 12:00:00+00:00,0.7248544522561647,11.0,12,3,False,False
2015-01-15 13:00:00+00:00,0.5446638212072038,11.0,13,3,False,False
2015-01-15 14:00:00+00:00,0.4562181513119601,11.0,14,3,False,False
2015-01-15 15:00:00+00:00,0.533195514881365,11.0,15,3,False,False
2015-01-15 16:00:00+00:00,0.6757297886960606,11.0,16,3,False,False
2015-01-15 17:00:00+00:00,1.1370030735018286,9.1,17,3,False,False
2015-01-15 18:00:00+00:00,1.3538590275258386,8.9,18,3,False,False
2015-01-15 19:00:00+00:00,1.3948355912985424,8.8,19,3,False,False
2015-01-15 20:00:00+00:00,1.1890743432003805,8.2,20,3,False,False
2015-01-15 21:00:00+00:00,0.9734536544431944,8.3,21,3,False,False
2015-01-15 22:00:00+00:00,0.6880679640084522,8.4,22,3,False,False
2015-01-15 23:00:00+00:00,0.46759153584671515,8.4,23,3,False,False
2015-01-16 00:00:00+00:00,0.4051934651424117,8.0,0,4,False,False
2015-01-16 01:00:00+00:00,0.3714955418475193,7.8,1,4,False,False
2015-01-16 02:00:00+00:00,0.35418429888657355,7.9,2,4,False,False
2015-01-16 03:00:00+00:00,0.3680128379157421,7.7,3,4,False,False
2015-01-16 04:00:00+00:00,0.41690143991711115,7.8,4,4,False,False
2015-01-16 05:00:00+00:00,0.5239816929217125,7.4,5,4,False,False
